k,stop_width,n,clusters,unresolved,excess_gross_R,se_gross_R,t,ci_low_R,ci_high_R,p_signal,p_control,signal_gross_R,control_gross_R,cost_R,signal_net_R,control_net_R,excess_net_R,break_even_cost_R,edge_to_cost,required_multiple,exec_tf,regime,band,stage,scenario,signal_real,economics_viable
0.5,0.0075,6810,1243,0,0.006497797356828193,0.008760507505001867,0.7417147183674273,-0.01067279735297547,0.023668392066631853,0.6666666666666666,0.6623348017621146,0.0,-0.0064977973568280945,0.1368,-0.1368,-0.1432977973568281,0.006497797356828193,0.006497797356828193,0.04749851869026457,21.053288135593224,60,ALL,primary,B,D_fee_sens,False,False
0.75,0.0075,6809,1243,1,0.007710383316199149,0.012013707646708397,0.6417988137335517,-0.015836483671349308,0.031257250303747604,0.5764429431634601,0.5720370098399178,0.008775150536055154,0.0010647672198560443,0.21066666666666667,-0.20189151613061151,-0.20960189944681062,0.007710383316199149,0.007710383316199149,0.036599920804742794,27.32246349206349,60,ALL,primary,B,A_baseline,False,False
0.75,0.0075,6809,1243,1,0.007710383316199149,0.012013707646708397,0.6417988137335517,-0.015836483671349308,0.031257250303747604,0.5764429431634601,0.5720370098399178,0.008775150536055154,0.0010647672198560443,0.18400000000000002,-0.17522484946394487,-0.18293523278014398,0.007710383316199149,0.007710383316199149,0.04190425715325624,23.86392380952381,60,ALL,primary,B,B_low_slip,False,False
0.75,0.0075,6809,1243,1,0.007710383316199149,0.012013707646708397,0.6417988137335517,-0.015836483671349308,0.031257250303747604,0.5764429431634601,0.5720370098399178,0.008775150536055154,0.0010647672198560443,0.2906666666666667,-0.28189151613061153,-0.28960189944681064,0.007710383316199149,0.007710383316199149,0.02652654810618973,37.69808253968254,60,ALL,primary,B,C_high_slip,False,False
0.75,0.0075,6809,1243,1,0.007710383316199149,0.012013707646708397,0.6417988137335517,-0.015836483671349308,0.031257250303747604,0.5764429431634601,0.5720370098399178,0.008775150536055154,0.0010647672198560443,0.1368,-0.12802484946394485,-0.13573523278014396,0.007710383316199149,0.007710383316199149,0.056362451141806644,17.74230857142857,60,ALL,primary,B,D_fee_sens,False,False
1.0,0.0075,6809,1243,1,0.002790424438243501,0.015153562587860171,0.18414312951589135,-0.026910558233962434,0.032491407110449434,0.5027169922161845,0.5013217799970627,0.005433984432368977,0.002643559994125466,0.21066666666666667,-0.2052326822342977,-0.2080231066725412,0.002790424438243501,0.002790424438243501,0.01324568562457358,75.49628070175439,60,ALL,primary,B,A_baseline,False,False
1.0,0.0075,6809,1243,1,0.002790424438243501,0.015153562587860171,0.18414312951589135,-0.026910558233962434,0.032491407110449434,0.5027169922161845,0.5013217799970627,0.005433984432368977,0.002643559994125466,0.18400000000000002,-0.17856601556763105,-0.18135644000587456,0.002790424438243501,0.002790424438243501,0.015165350207845112,65.93978947368423,60,ALL,primary,B,B_low_slip,False,False
1.0,0.0075,6809,1243,1,0.002790424438243501,0.015153562587860171,0.18414312951589135,-0.026910558233962434,0.032491407110449434,0.5027169922161845,0.5013217799970627,0.005433984432368977,0.002643559994125466,0.2906666666666667,-0.2852326822342977,-0.2880231066725412,0.002790424438243501,0.002790424438243501,0.009600084076525807,104.16575438596493,60,ALL,primary,B,C_high_slip,False,False
1.0,0.0075,6809,1243,1,0.002790424438243501,0.015153562587860171,0.18414312951589135,-0.026910558233962434,0.032491407110449434,0.5027169922161845,0.5013217799970627,0.005433984432368977,0.002643559994125466,0.1368,-0.13136601556763103,-0.13415644000587454,0.002790424438243501,0.002790424438243501,0.020397839460844305,49.024800000000006,60,ALL,primary,B,D_fee_sens,False,False
0.25,0.01,6810,1243,0,0.006699706314243759,0.005564917967391576,1.2039182524345615,-0.004207532901843732,0.01760694553033125,0.7955947136563877,0.7902349486049927,-0.005506607929515406,-0.012206314243759175,0.158,-0.1635066079295154,-0.17020631424375918,0.006699706314243759,0.006699706314243759,0.04240320452053012,23.58312328767123,60,ALL,primary,B,A_baseline,False,False
0.25,0.01,6810,1243,0,0.006699706314243759,0.005564917967391576,1.2039182524345615,-0.004207532901843732,0.01760694553033125,0.7955947136563877,0.7902349486049927,-0.005506607929515406,-0.012206314243759175,0.138,-0.14350660792951542,-0.1502063142437592,0.006699706314243759,0.006699706314243759,0.04854859648002724,20.59791780821918,60,ALL,primary,B,B_low_slip,False,False
0.25,0.01,6810,1243,0,0.006699706314243759,0.005564917967391576,1.2039182524345615,-0.004207532901843732,0.01760694553033125,0.7955947136563877,0.7902349486049927,-0.005506607929515406,-0.012206314243759175,0.218,-0.2235066079295154,-0.23020631424375917,0.006699706314243759,0.006699706314243759,0.030732597771760364,32.538739726027394,60,ALL,primary,B,C_high_slip,False,False
0.25,0.01,6810,1243,0,0.006699706314243759,0.005564917967391576,1.2039182524345615,-0.004207532901843732,0.01760694553033125,0.7955947136563877,0.7902349486049927,-0.005506607929515406,-0.012206314243759175,0.1026,-0.1081066079295154,-0.11480631424375917,0.006699706314243759,0.006699706314243759,0.06529928181524132,15.31410410958904,60,ALL,primary,B,D_fee_sens,False,False
0.5,0.01,6809,1243,1,0.007490086650022029,0.009175669898101296,0.816298617234687,-0.010494226350256512,0.025474399650300572,0.6704361873990307,0.665442796299016,0.0056542810985460434,-0.0018358055514759997,0.158,-0.15234571890145396,-0.159835805551476,0.007490086650022029,0.007490086650022029,0.047405611709000185,21.094549019607843,60,ALL,primary,B,A_baseline,False,False
0.5,0.01,6809,1243,1,0.007490086650022029,0.009175669898101296,0.816298617234687,-0.010494226350256512,0.025474399650300572,0.6704361873990307,0.665442796299016,0.0056542810985460434,-0.0018358055514759997,0.138,-0.13234571890145397,-0.139835805551476,0.007490086650022029,0.007490086650022029,0.05427599021755093,18.424352941176473,60,ALL,primary,B,B_low_slip,False,False
0.5,0.01,6809,1243,1,0.007490086650022029,0.009175669898101296,0.816298617234687,-0.010494226350256512,0.025474399650300572,0.6704361873990307,0.665442796299016,0.0056542810985460434,-0.0018358055514759997,0.218,-0.21234571890145396,-0.219835805551476,0.007490086650022029,0.007490086650022029,0.034358195642302886,29.105137254901962,60,ALL,primary,B,C_high_slip,False,False
0.5,0.01,6809,1243,1,0.007490086650022029,0.009175669898101296,0.816298617234687,-0.010494226350256512,0.025474399650300572,0.6704361873990307,0.665442796299016,0.0056542810985460434,-0.0018358055514759997,0.1026,-0.09694571890145395,-0.104435805551476,0.007490086650022029,0.007490086650022029,0.07300279385986383,13.698105882352941,60,ALL,primary,B,D_fee_sens,False,False
0.75,0.01,6809,1243,1,0.007838889704802468,0.012755599827032473,0.6145449693545417,-0.017162085956181176,0.03283986536578611,0.5752680276105155,0.5707886620649141,0.006719048318402088,-0.001119841386400422,0.158,-0.1512809516815979,-0.15911984138640042,0.007838889704802468,0.007838889704802468,0.049613225979762456,20.155915690866507,60,ALL,primary,B,A_baseline,False,False
0.75,0.01,6809,1243,1,0.007838889704802468,0.012755599827032473,0.6145449693545417,-0.017162085956181176,0.03283986536578611,0.5752680276105155,0.5707886620649141,0.006719048318402088,-0.001119841386400422,0.138,-0.13128095168159792,-0.13911984138640043,0.007838889704802468,0.007838889704802468,0.056803548585525124,17.604533957845433,60,ALL,primary,B,B_low_slip,False,False
0.75,0.01,6809,1243,1,0.007838889704802468,0.012755599827032473,0.6145449693545417,-0.017162085956181176,0.03283986536578611,0.5752680276105155,0.5707886620649141,0.006719048318402088,-0.001119841386400422,0.218,-0.2112809516815979,-0.21911984138640042,0.007838889704802468,0.007838889704802468,0.035958209655057194,27.81006088992974,60,ALL,primary,B,C_high_slip,False,False
0.75,0.01,6809,1243,1,0.007838889704802468,0.012755599827032473,0.6145449693545417,-0.017162085956181176,0.03283986536578611,0.5752680276105155,0.5707886620649141,0.006719048318402088,-0.001119841386400422,0.1026,-0.09588095168159791,-0.10371984138640042,0.007838889704802468,0.007838889704802468,0.07640243377000457,13.088588290398125,60,ALL,primary,B,D_fee_sens,False,False
1.0,0.01,6809,1243,1,0.014245851079453664,0.015870051301783105,0.8976562714610159,-0.016859449472041224,0.04535115163094855,0.5096196210897341,0.5024966955500073,0.019239242179468263,0.004993391100014621,0.158,-0.13876075782053174,-0.15300660889998538,0.014245851079453664,0.014245851079453664,0.09016361442692193,11.090948453608247,60,ALL,primary,B,A_baseline,False,False
1.0,0.01,6809,1243,1,0.014245851079453664,0.015870051301783105,0.8976562714610159,-0.016859449472041224,0.04535115163094855,0.5096196210897341,0.5024966955500073,0.019239242179468263,0.004993391100014621,0.138,-0.11876075782053175,-0.1330066088999854,0.014245851079453664,0.014245851079453664,0.10323080492357727,9.687030927835051,60,ALL,primary,B,B_low_slip,False,False
1.0,0.01,6809,1243,1,0.014245851079453664,0.015870051301783105,0.8976562714610159,-0.016859449472041224,0.04535115163094855,0.5096196210897341,0.5024966955500073,0.019239242179468263,0.004993391100014621,0.218,-0.19876075782053174,-0.21300660889998538,0.014245851079453664,0.014245851079453664,0.06534794073143883,15.302701030927835,60,ALL,primary,B,C_high_slip,False,False
1.0,0.01,6809,1243,1,0.014245851079453664,0.015870051301783105,0.8976562714610159,-0.016859449472041224,0.04535115163094855,0.5096196210897341,0.5024966955500073,0.019239242179468263,0.004993391100014621,0.1026,-0.08336075782053173,-0.09760660889998538,0.014245851079453664,0.014245851079453664,0.13884845106679986,7.202096907216495,60,ALL,primary,B,D_fee_sens,False,False
0.25,0.015,6809,1243,1,0.0037634013805257745,0.006014614313770841,0.6257095109006788,-0.008025242674465072,0.015552045435516621,0.7949772360111617,0.7919665149067411,-0.006278454986047954,-0.01004185636657362,0.10533333333333333,-0.11161178831938129,-0.11537518969990695,0.0037634013805257745,0.0037634013805257745,0.03572849411891558,27.98886504065041,60,ALL,primary,B,A_baseline,False,False
0.25,0.015,6809,1243,1,0.0037634013805257745,0.006014614313770841,0.6257095109006788,-0.008025242674465072,0.015552045435516621,0.7949772360111617,0.7919665149067411,-0.006278454986047954,-0.01004185636657362,0.09200000000000001,-0.09827845498604797,-0.10204185636657363,0.0037634013805257745,0.0037634013805257745,0.040906536744845366,24.445970731707323,60,ALL,primary,B,B_low_slip,False,False
0.25,0.015,6809,1243,1,0.0037634013805257745,0.006014614313770841,0.6257095109006788,-0.008025242674465072,0.015552045435516621,0.7949772360111617,0.7919665149067411,-0.006278454986047954,-0.01004185636657362,0.14533333333333334,-0.1516117883193813,-0.15537518969990696,0.0037634013805257745,0.0037634013805257745,0.025894963627470922,38.61754796747968,60,ALL,primary,B,C_high_slip,False,False
0.25,0.015,6809,1243,1,0.0037634013805257745,0.006014614313770841,0.6257095109006788,-0.008025242674465072,0.015552045435516621,0.7949772360111617,0.7919665149067411,-0.006278454986047954,-0.01004185636657362,0.0684,-0.07467845498604796,-0.07844185636657362,0.0037634013805257745,0.0037634013805257745,0.05502048801938267,18.17504780487805,60,ALL,primary,B,D_fee_sens,False,False
0.5,0.015,6806,1243,4,0.006281222450778725,0.010081523535057833,0.6230429784681043,-0.013478563677934628,0.02604100857949208,0.6663238319130179,0.6621363502791654,-0.0005142521304730696,-0.006795474581251959,0.10533333333333333,-0.1058475854638064,-0.1121288079145853,0.006281222450778725,0.006281222450778725,0.0596318587099246,16.769559454191032,60,ALL,primary,B,A_baseline,False,False
0.5,0.015,6806,1243,4,0.006281222450778725,0.010081523535057833,0.6230429784681043,-0.013478563677934628,0.02604100857949208,0.6663238319130179,0.6621363502791654,-0.0005142521304730696,-0.006795474581251959,0.09200000000000001,-0.09251425213047308,-0.09879547458125197,0.006281222450778725,0.006281222450778725,0.06827415707368178,14.646830409356728,60,ALL,primary,B,B_low_slip,False,False
0.5,0.015,6806,1243,4,0.006281222450778725,0.010081523535057833,0.6230429784681043,-0.013478563677934628,0.02604100857949208,0.6663238319130179,0.6621363502791654,-0.0005142521304730696,-0.006795474581251959,0.14533333333333334,-0.1458475854638064,-0.1521288079145853,0.006281222450778725,0.006281222450778725,0.04321942053288113,23.137746588693958,60,ALL,primary,B,C_high_slip,False,False
0.5,0.015,6806,1243,4,0.006281222450778725,0.010081523535057833,0.6230429784681043,-0.013478563677934628,0.02604100857949208,0.6663238319130179,0.6621363502791654,-0.0005142521304730696,-0.006795474581251959,0.0684,-0.06891425213047307,-0.07519547458125196,0.006281222450778725,0.006281222450778725,0.09183073758448428,10.8896,60,ALL,primary,B,D_fee_sens,False,False
0.75,0.015,6806,1243,4,0.014399059653247136,0.013933424266204225,1.0334185895833459,-0.012910451908513147,0.04170857121500742,0.5796356156332647,0.5714075815456949,0.01436232735821319,-3.673229503386999e-05,0.10533333333333333,-0.09097100597512014,-0.1053700656283672,0.014399059653247136,0.014399059653247136,0.13669993341690317,7.315292517006802,60,ALL,primary,B,A_baseline,False,False
0.75,0.015,6806,1243,4,0.014399059653247136,0.013933424266204225,1.0334185895833459,-0.012910451908513147,0.04170857121500742,0.5796356156332647,0.5714075815456949,0.01436232735821319,-3.673229503386999e-05,0.09200000000000001,-0.07763767264178682,-0.09203673229503388,0.014399059653247136,0.014399059653247136,0.15651151797007753,6.38930612244898,60,ALL,primary,B,B_low_slip,False,False
0.75,0.015,6806,1243,4,0.014399059653247136,0.013933424266204225,1.0334185895833459,-0.012910451908513147,0.04170857121500742,0.5796356156332647,0.5714075815456949,0.01436232735821319,-3.673229503386999e-05,0.14533333333333334,-0.13097100597512015,-0.1453700656283672,0.014399059653247136,0.014399059653247136,0.09907609853151698,10.093251700680272,60,ALL,primary,B,C_high_slip,False,False
0.75,0.015,6806,1243,4,0.014399059653247136,0.013933424266204225,1.0334185895833459,-0.012910451908513147,0.04170857121500742,0.5796356156332647,0.5714075815456949,0.01436232735821319,-3.673229503386999e-05,0.0684,-0.05403767264178681,-0.06843673229503387,0.014399059653247136,0.014399059653247136,0.21051256802992888,4.750310204081632,60,ALL,primary,B,D_fee_sens,False,False
1.0,0.015,6805,1243,5,0.0224834680382072,0.017479485286670062,1.2862774658103462,-0.011776323123666117,0.05674325920008052,0.5128581925055107,0.501616458486407,0.02571638501102136,0.003232916972814026,0.10533333333333333,-0.07961694832231198,-0.10210041636051931,0.0224834680382072,0.0224834680382072,0.21345064593234683,4.684923747276688,60,ALL,primary,B,A_baseline,False,False
1.0,0.015,6805,1243,5,0.0224834680382072,0.017479485286670062,1.2862774658103462,-0.011776323123666117,0.05674325920008052,0.5128581925055107,0.501616458486407,0.02571638501102136,0.003232916972814026,0.09200000000000001,-0.06628361498897865,-0.08876708302718599,0.0224834680382072,0.0224834680382072,0.24438552215442605,4.0918954248366015,60,ALL,primary,B,B_low_slip,False,False
1.0,0.015,6805,1243,5,0.0224834680382072,0.017479485286670062,1.2862774658103462,-0.011776323123666117,0.05674325920008052,0.5128581925055107,0.501616458486407,0.02571638501102136,0.003232916972814026,0.14533333333333334,-0.11961694832231198,-0.14210041636051932,0.0224834680382072,0.0224834680382072,0.15470276173078348,6.46400871459695,60,ALL,primary,B,C_high_slip,False,False
1.0,0.015,6805,1243,5,0.0224834680382072,0.017479485286670062,1.2862774658103462,-0.011776323123666117,0.05674325920008052,0.5128581925055107,0.501616458486407,0.02571638501102136,0.003232916972814026,0.0684,-0.042683614988978644,-0.06516708302718598,0.0224834680382072,0.0224834680382072,0.3287056730732047,3.042235294117647,60,ALL,primary,B,D_fee_sens,False,False
0.25,0.02,6807,1243,3,0.0047744968414867054,0.006153614288865133,0.775884970581611,-0.0072865871646889575,0.016835580847662367,0.7962391655648597,0.7924195680916704,-0.004701043043925379,-0.009475539885412054,0.079,-0.08370104304392538,-0.08847553988541206,0.0047744968414867054,0.0047744968414867054,0.06043666887957855,16.546246153846152,60,ALL,primary,B,A_baseline,False,False
0.25,0.02,6807,1243,3,0.0047744968414867054,0.006153614288865133,0.775884970581611,-0.0072865871646889575,0.016835580847662367,0.7962391655648597,0.7924195680916704,-0.004701043043925379,-0.009475539885412054,0.069,-0.07370104304392538,-0.07847553988541206,0.0047744968414867054,0.0047744968414867054,0.06919560639835805,14.451784615384614,60,ALL,primary,B,B_low_slip,False,False
0.25,0.02,6807,1243,3,0.0047744968414867054,0.006153614288865133,0.775884970581611,-0.0072865871646889575,0.016835580847662367,0.7962391655648597,0.7924195680916704,-0.004701043043925379,-0.009475539885412054,0.109,-0.11370104304392538,-0.11847553988541205,0.0047744968414867054,0.0047744968414867054,0.043802723316391796,22.829630769230768,60,ALL,primary,B,C_high_slip,False,False
0.25,0.02,6807,1243,3,0.0047744968414867054,0.006153614288865133,0.775884970581611,-0.0072865871646889575,0.016835580847662367,0.7962391655648597,0.7924195680916704,-0.004701043043925379,-0.009475539885412054,0.0513,-0.05600104304392538,-0.06077553988541205,0.0047744968414867054,0.0047744968414867054,0.09307011386913656,10.744587692307691,60,ALL,primary,B,D_fee_sens,False,False
0.5,0.02,6805,1243,5,0.008706833210874357,0.010532240046093046,0.8266838937177636,-0.011936357279468011,0.029350023701216726,0.6659808963997061,0.6601763409257898,-0.0010286554004408366,-0.009735488611315235,0.079,-0.08002865540044084,-0.08873548861131524,0.008706833210874357,0.008706833210874357,0.11021307861866274,9.073333333333334,60,ALL,primary,B,A_baseline,False,False
0.5,0.02,6805,1243,5,0.008706833210874357,0.010532240046093046,0.8266838937177636,-0.011936357279468011,0.029350023701216726,0.6659808963997061,0.6601763409257898,-0.0010286554004408366,-0.009735488611315235,0.069,-0.07002865540044084,-0.07873548861131524,0.008706833210874357,0.008706833210874357,0.12618598856339647,7.92481012658228,60,ALL,primary,B,B_low_slip,False,False
0.5,0.02,6805,1243,5,0.008706833210874357,0.010532240046093046,0.8266838937177636,-0.011936357279468011,0.029350023701216726,0.6659808963997061,0.6601763409257898,-0.0010286554004408366,-0.009735488611315235,0.109,-0.11002865540044084,-0.11873548861131523,0.008706833210874357,0.008706833210874357,0.07987920376948951,12.518902953586498,60,ALL,primary,B,C_high_slip,False,False
0.5,0.02,6805,1243,5,0.008706833210874357,0.010532240046093046,0.8266838937177636,-0.011936357279468011,0.029350023701216726,0.6659808963997061,0.6601763409257898,-0.0010286554004408366,-0.009735488611315235,0.0513,-0.052328655400440835,-0.06103548861131523,0.008706833210874357,0.008706833210874357,0.16972384426655668,5.891924050632912,60,ALL,primary,B,D_fee_sens,False,False
0.75,0.02,6802,1243,8,0.017494854454572183,0.014448264271122398,1.2108620195672206,-0.010823743516827718,0.04581345242597208,0.5793884151720082,0.5693913554836812,0.013929726551014321,-0.0035651279035577854,0.079,-0.06507027344898568,-0.08256512790355779,0.017494854454572183,0.017494854454572183,0.22145385385534408,4.515613445378152,60,ALL,primary,B,A_baseline,False,False
0.75,0.02,6802,1243,8,0.017494854454572183,0.014448264271122398,1.2108620195672206,-0.010823743516827718,0.04581345242597208,0.5793884151720082,0.5693913554836812,0.013929726551014321,-0.0035651279035577854,0.069,-0.055070273448985685,-0.07256512790355779,0.017494854454572183,0.017494854454572183,0.2535486152836548,3.94401680672269,60,ALL,primary,B,B_low_slip,False,False
0.75,0.02,6802,1243,8,0.017494854454572183,0.014448264271122398,1.2108620195672206,-0.010823743516827718,0.04581345242597208,0.5793884151720082,0.5693913554836812,0.013929726551014321,-0.0035651279035577854,0.109,-0.09507027344898568,-0.11256512790355779,0.017494854454572183,0.017494854454572183,0.16050325187680903,6.230403361344538,60,ALL,primary,B,C_high_slip,False,False
0.75,0.02,6802,1243,8,0.017494854454572183,0.014448264271122398,1.2108620195672206,-0.010823743516827718,0.04581345242597208,0.5793884151720082,0.5693913554836812,0.013929726551014321,-0.0035651279035577854,0.0513,-0.03737027344898568,-0.054865127903557784,0.017494854454572183,0.017494854454572183,0.34103030125871703,2.932290756302521,60,ALL,primary,B,D_fee_sens,False,False
1.0,0.02,6802,1243,8,0.010879153190238165,0.01776679205729184,0.6123307547674678,-0.02394375924205384,0.045702065622530166,0.5070567480152897,0.5016171714201706,0.01411349603057932,0.0032343428403411867,0.079,-0.06488650396942068,-0.07576565715965881,0.010879153190238165,0.010879153190238165,0.13771079987643245,7.261594594594595,60,ALL,primary,B,A_baseline,False,False
1.0,0.02,6802,1243,8,0.010879153190238165,0.01776679205729184,0.6123307547674678,-0.02394375924205384,0.045702065622530166,0.5070567480152897,0.5016171714201706,0.01411349603057932,0.0032343428403411867,0.069,-0.054886503969420686,-0.06576565715965882,0.010879153190238165,0.010879153190238165,0.15766888681504584,6.342405405405406,60,ALL,primary,B,B_low_slip,False,False
1.0,0.02,6802,1243,8,0.010879153190238165,0.01776679205729184,0.6123307547674678,-0.02394375924205384,0.045702065622530166,0.5070567480152897,0.5016171714201706,0.01411349603057932,0.0032343428403411867,0.109,-0.09488650396942068,-0.10576565715965881,0.010879153190238165,0.010879153190238165,0.09980874486457032,10.019162162162162,60,ALL,primary,B,C_high_slip,False,False
1.0,0.02,6802,1243,8,0.010879153190238165,0.01776679205729184,0.6123307547674678,-0.02394375924205384,0.045702065622530166,0.5070567480152897,0.5016171714201706,0.01411349603057932,0.0032343428403411867,0.0513,-0.03718650396942068,-0.04806565715965881,0.010879153190238165,0.010879153190238165,0.21206926296760556,4.71544054054054,60,ALL,primary,B,D_fee_sens,False,False
0.25,0.03,6797,1243,13,0.005425187582757099,0.006531965255070906,0.8305597734993168,-0.007377464317181877,0.018227839482696073,0.7884360747388554,0.7840959246726497,-0.014454906576430782,-0.0198800941591879,0.05266666666666667,-0.06712157324309745,-0.07254676082585457,0.005425187582757099,0.005425187582757099,0.10300989081184365,9.707805649717514,60,ALL,primary,B,A_baseline,False,False
0.25,0.03,6797,1243,13,0.005425187582757099,0.006531965255070906,0.8305597734993168,-0.007377464317181877,0.018227839482696073,0.7884360747388554,0.7840959246726497,-0.014454906576430782,-0.0198800941591879,0.046000000000000006,-0.06045490657643079,-0.06588009415918791,0.005425187582757099,0.005425187582757099,0.11793886049471954,8.478969491525424,60,ALL,primary,B,B_low_slip,False,False
0.25,0.03,6797,1243,13,0.005425187582757099,0.006531965255070906,0.8305597734993168,-0.007377464317181877,0.018227839482696073,0.7884360747388554,0.7840959246726497,-0.014454906576430782,-0.0198800941591879,0.07266666666666667,-0.08712157324309745,-0.09254676082585457,0.005425187582757099,0.005425187582757099,0.07465854471684082,13.394314124293786,60,ALL,primary,B,C_high_slip,False,False
0.25,0.03,6797,1243,13,0.005425187582757099,0.006531965255070906,0.8305597734993168,-0.007377464317181877,0.018227839482696073,0.7884360747388554,0.7840959246726497,-0.014454906576430782,-0.0198800941591879,0.0342,-0.04865490657643078,-0.0540800941591879,0.005425187582757099,0.005425187582757099,0.1586312158700906,6.303929491525423,60,ALL,primary,B,D_fee_sens,False,False
0.5,0.03,6790,1242,20,0.018998527245949928,0.010827377345170976,1.7546748986653997,-0.0022231323505851877,0.04022018684248504,0.6671575846833578,0.6544918998527246,0.0007363770250368162,-0.018262150220913043,0.05266666666666667,-0.05193028964162985,-0.07092881688757971,0.018998527245949928,0.018998527245949928,0.360731529986391,2.772144702842377,60,ALL,primary,B,A_baseline,False,False
0.5,0.03,6790,1242,20,0.018998527245949928,0.010827377345170976,1.7546748986653997,-0.0022231323505851877,0.04022018684248504,0.6671575846833578,0.6544918998527246,0.0007363770250368162,-0.018262150220913043,0.046000000000000006,-0.04526362297496319,-0.06426215022091306,0.018998527245949928,0.018998527245949928,0.41301146186847665,2.4212403100775193,60,ALL,primary,B,B_low_slip,False,False
0.5,0.03,6790,1242,20,0.018998527245949928,0.010827377345170976,1.7546748986653997,-0.0022231323505851877,0.04022018684248504,0.6671575846833578,0.6544918998527246,0.0007363770250368162,-0.018262150220913043,0.07266666666666667,-0.07193028964162985,-0.09092881688757971,0.018998527245949928,0.018998527245949928,0.26144762265068705,3.8248578811369507,60,ALL,primary,B,C_high_slip,False,False
0.5,0.03,6790,1242,20,0.018998527245949928,0.010827377345170976,1.7546748986653997,-0.0022231323505851877,0.04022018684248504,0.6671575846833578,0.6544918998527246,0.0007363770250368162,-0.018262150220913043,0.0342,-0.033463622974963185,-0.052462150220913044,0.018998527245949928,0.018998527245949928,0.5555124925716353,1.8001395348837208,60,ALL,primary,B,D_fee_sens,False,False
0.75,0.03,6790,1242,20,0.02396907216494845,0.01465248676622623,1.6358364656705795,-0.0047498018968549546,0.05268794622675186,0.5736377025036818,0.5599410898379971,0.0038659793814432852,-0.020103092783505083,0.05266666666666667,-0.04880068728522338,-0.07276975945017175,0.02396907216494845,0.02396907216494845,0.4551089651572491,2.1972759856630826,60,ALL,primary,B,A_baseline,False,False
0.75,0.03,6790,1242,20,0.02396907216494845,0.01465248676622623,1.6358364656705795,-0.0047498018968549546,0.05268794622675186,0.5736377025036818,0.5599410898379971,0.0038659793814432852,-0.020103092783505083,0.046000000000000006,-0.04213402061855672,-0.0661030927835051,0.02396907216494845,0.02396907216494845,0.5210667861945315,1.919139784946237,60,ALL,primary,B,B_low_slip,False,False
0.75,0.03,6790,1242,20,0.02396907216494845,0.01465248676622623,1.6358364656705795,-0.0047498018968549546,0.05268794622675186,0.5736377025036818,0.5599410898379971,0.0038659793814432852,-0.020103092783505083,0.07266666666666667,-0.06880068728522339,-0.09276975945017175,0.02396907216494845,0.02396907216494845,0.32984961694883186,3.0316845878136207,60,ALL,primary,B,C_high_slip,False,False
0.75,0.03,6790,1242,20,0.02396907216494845,0.01465248676622623,1.6358364656705795,-0.0047498018968549546,0.05268794622675186,0.5736377025036818,0.5599410898379971,0.0038659793814432852,-0.020103092783505083,0.0342,-0.030334020618556716,-0.054303092783505084,0.02396907216494845,0.02396907216494845,0.7008500633025863,1.4268387096774195,60,ALL,primary,B,D_fee_sens,False,False
1.0,0.03,6789,1242,21,0.035498600677566654,0.0175389119625012,2.023991040804805,0.0011223332310643028,0.06987486812406901,0.5184857858300191,0.5007364854912358,0.03697157166003828,0.0014729709824716775,0.05266666666666667,-0.015695095006628385,-0.05119369568419499,0.035498600677566654,0.035498600677566654,0.6740240634981011,1.4836265560165975,60,ALL,primary,B,A_baseline,True,False
1.0,0.03,6789,1242,21,0.035498600677566654,0.0175389119625012,2.023991040804805,0.0011223332310643028,0.06987486812406901,0.5184857858300191,0.5007364854912358,0.03697157166003828,0.0014729709824716775,0.046000000000000006,-0.009028428339961724,-0.04452702901752833,0.035498600677566654,0.035498600677566654,0.7717087103818837,1.295825726141079,60,ALL,primary,B,B_low_slip,True,False
1.0,0.03,6789,1242,21,0.035498600677566654,0.0175389119625012,2.023991040804805,0.0011223332310643028,0.06987486812406901,0.5184857858300191,0.5007364854912358,0.03697157166003828,0.0014729709824716775,0.07266666666666667,-0.03569509500662839,-0.071193695684195,0.035498600677566654,0.035498600677566654,0.48851285336100897,2.0470290456431535,60,ALL,primary,B,C_high_slip,True,False
1.0,0.03,6789,1242,21,0.035498600677566654,0.0175389119625012,2.023991040804805,0.0011223332310643028,0.06987486812406901,0.5184857858300191,0.5007364854912358,0.03697157166003828,0.0014729709824716775,0.0342,0.0027715716600382814,-0.032727029017528324,0.035498600677566654,0.035498600677566654,1.0379707800458084,0.9634182572614107,60,ALL,primary,B,D_fee_sens,True,True
0.25,0.05,6789,1243,21,-0.007364854912358227,0.007061983330345434,-1.0428876093081882,-0.021206342239835276,0.006476632415118824,0.7697746354396818,0.7756665193695684,-0.03778170570039774,-0.030416850788039462,0.031599999999999996,-0.06938170570039773,-0.06201685078803946,-0.007364854912358227,-0.007364854912358227,-0.23306502887209582,,60,ALL,primary,B,A_baseline,False,False
0.25,0.05,6789,1243,21,-0.007364854912358227,0.007061983330345434,-1.0428876093081882,-0.021206342239835276,0.006476632415118824,0.7697746354396818,0.7756665193695684,-0.03778170570039774,-0.030416850788039462,0.027600000000000003,-0.06538170570039774,-0.05801685078803946,-0.007364854912358227,-0.007364854912358227,-0.26684256928834155,,60,ALL,primary,B,B_low_slip,False,False
