label,trades,symbol,family,swing_n,struct_tf,exec_tf,trigger,grid,candidate,split,effective_n,symbols,win_rate,gross_r,median_r,median_gross_r,fee_r,slip_r,funding_r,cost_r,net_r,gross_total_r,net_total_r,profit_factor,pf_gross,max_dd_r,stop_pct_median,cost_over_gross,pct_long,pct_target,pct_stop,ambiguous_pct,hold_median_min,trades_per_day,p_hit_05r,p_hit_1r,p_hit_2r,conf_delay_bars_median,conf_delay_min_median,signal_lag_min_median,disp_atr_median,break_dist_atr_median,bars_between_swings_median,mfe_r_median,t_gross,t_net,gross_ci_low,gross_ci_high,net_ci_low,net_ci_high
C|N2|15m->5m|oneshot|SOLUSD,701,SOLUSD,C,2,15,5,oneshot,mtf,C|N2|15m->5m|oneshot,train,656.4,1,0.3438,0.0314,-1.0763,-1.0,0.0992,0.0336,0.00034,0.1332,-0.1018,22.0,-71.4,0.863,1.048,93.4,1.3623,4.244,51.5,34.4,65.6,0.0,258.0,1.99,0.6805,0.5078,0.3438,2.0,30.0,60.0,0.956,0.383,3.0,1.038,0.595,-1.834,-0.0672,0.1298,-0.2062,0.0048
C|N2|15m->5m|oneshot|XRPUSD,681,XRPUSD,C,2,15,5,oneshot,mtf,C|N2|15m->5m|oneshot,train,681.0,1,0.3245,-0.0264,-1.0876,-1.0,0.1191,0.0404,-0.00028,0.1591,-0.1856,-18.0,-126.4,0.763,0.961,135.9,1.2073,,47.4,32.5,67.5,0.0,242.0,1.93,0.6696,0.4772,0.3245,2.0,30.0,60.0,0.91,0.423,3.0,0.904,-0.561,-3.824,-0.1145,0.0617,-0.2796,-0.09
C|N2|15m->5m|level|BTCUSD,444,BTCUSD,C,2,15,5,level,mtf,C|N2|15m->5m|level,train,440.9,1,0.3649,0.0946,-1.1061,-1.0,0.1806,0.0612,0.00109,0.2429,-0.1483,42.0,-65.8,0.811,1.149,90.7,0.8069,2.568,49.3,36.5,63.5,0.0,381.0,1.26,0.6959,0.5315,0.3626,2.0,30.0,75.0,0.692,0.698,3.0,1.142,1.477,-2.164,-0.0338,0.2162,-0.282,-0.0118
C|N2|15m->5m|level|ETHUSD,523,ETHUSD,C,2,15,5,level,mtf,C|N2|15m->5m|level,train,490.3,1,0.3327,-0.0019,-1.078,-1.0,0.099,0.0336,0.00127,0.1339,-0.1358,-1.0,-71.0,0.821,0.997,76.4,1.3728,,49.3,33.3,66.7,0.0,311.0,1.48,0.6386,0.4761,0.3308,2.0,30.0,75.0,0.759,0.686,3.0,0.905,-0.03,-2.034,-0.1281,0.1244,-0.2583,-0.0093
C|N2|15m->5m|level|SOLUSD,575,SOLUSD,C,2,15,5,level,mtf,C|N2|15m->5m|level,train,546.0,1,0.3513,0.0539,-1.0658,-1.0,0.0839,0.0284,0.0009,0.1132,-0.0593,31.0,-34.1,0.918,1.083,55.1,1.6409,2.1,51.7,35.1,64.9,0.0,360.0,1.63,0.6904,0.5443,0.3513,2.0,30.0,75.0,0.857,0.684,3.0,1.194,0.906,-1.018,-0.0661,0.1635,-0.1689,0.0564
C|N2|15m->5m|level|XRPUSD,608,XRPUSD,C,2,15,5,level,mtf,C|N2|15m->5m|level,train,534.7,1,0.3207,-0.0378,-1.0719,-1.0,0.0989,0.0335,0.00024,0.1327,-0.1705,-23.0,-103.7,0.779,0.944,108.3,1.4573,,47.9,32.1,67.9,0.0,288.5,1.73,0.6546,0.4605,0.3207,2.0,30.0,75.0,0.809,0.655,3.0,0.852,-0.681,-2.912,-0.1414,0.0658,-0.2741,-0.06
C|N3|5m->15m|oneshot|BTCUSD,1199,BTCUSD,C,3,5,15,oneshot,mtf,C|N3|5m->15m|oneshot,train,1028.6,1,0.3311,0.0259,-1.228,-1.0,0.3833,0.1299,0.00087,0.5142,-0.4883,31.0,-585.5,0.512,1.039,585.7,0.4288,19.886,50.5,34.2,65.8,0.0,114.0,3.4,0.6772,0.5004,0.342,3.0,15.0,35.0,1.128,0.472,4.0,1.008,0.614,-8.844,-0.0492,0.1059,-0.5897,-0.3904
C|N3|5m->15m|oneshot|ETHUSD,1187,ETHUSD,C,3,5,15,oneshot,mtf,C|N3|5m->15m|oneshot,train,1099.1,1,0.3538,0.0615,-1.1308,-1.0,0.202,0.0685,0.00087,0.2714,-0.2099,73.0,-249.2,0.745,1.095,251.5,0.7397,4.413,49.4,35.4,64.6,0.0,116.0,3.36,0.6807,0.5063,0.353,3.0,15.0,35.0,1.01,0.439,4.0,1.007,1.487,-4.655,-0.0169,0.1424,-0.2945,-0.1261
C|N3|5m->15m|oneshot|SOLUSD,1197,SOLUSD,C,3,5,15,oneshot,mtf,C|N3|5m->15m|oneshot,train,1184.4,1,0.3634,0.0977,-1.1036,-1.0,0.1877,0.0636,0.00057,0.2519,-0.1542,117.0,-184.5,0.808,1.154,182.8,0.9075,2.577,50.0,36.6,63.4,0.1,121.0,3.39,0.6825,0.5405,0.3659,3.0,15.0,35.0,1.176,0.449,4.0,1.145,2.369,-3.158,0.015,0.1779,-0.2507,-0.0552
C|N3|5m->15m|oneshot|XRPUSD,1255,XRPUSD,C,3,5,15,oneshot,mtf,C|N3|5m->15m|oneshot,train,1245.3,1,0.349,0.0542,-1.1084,-1.0,0.1916,0.0649,-0.00025,0.2563,-0.2021,68.0,-253.6,0.753,1.084,264.1,0.8192,4.729,49.6,35.1,64.9,0.0,127.0,3.56,0.6924,0.5155,0.3514,3.0,15.0,35.0,1.151,0.469,4.0,1.064,1.39,-4.822,-0.0199,0.1307,-0.2828,-0.1206
C|N3|5m->15m|level|BTCUSD,954,BTCUSD,C,3,5,15,level,mtf,C|N3|5m->15m|level,train,802.2,1,0.3375,0.0377,-1.1955,-1.0,0.3446,0.1168,0.00015,0.4616,-0.4238,36.0,-404.3,0.563,1.058,404.5,0.5052,12.231,50.7,34.6,65.4,0.0,136.5,2.7,0.6509,0.5042,0.3459,3.0,15.0,35.0,1.027,0.969,4.0,1.021,0.732,-6.597,-0.0535,0.1321,-0.5412,-0.3093
C|N3|5m->15m|level|ETHUSD,1009,ETHUSD,C,3,5,15,level,mtf,C|N3|5m->15m|level,train,900.1,1,0.3736,0.1209,-1.0946,-1.0,0.1928,0.0653,0.00101,0.2591,-0.1382,122.0,-139.4,0.826,1.193,161.7,0.8602,2.143,48.6,37.4,62.6,0.1,157.0,2.87,0.6918,0.5183,0.3726,3.0,15.0,40.0,0.924,0.937,4.0,1.082,2.526,-2.538,0.0317,0.2071,-0.2383,-0.0351
C|N3|5m->15m|level|SOLUSD,1016,SOLUSD,C,3,5,15,level,mtf,C|N3|5m->15m|level,train,914.4,1,0.372,0.122,-1.0879,-1.0,0.1572,0.0533,0.00092,0.2115,-0.0894,124.0,-90.9,0.882,1.195,106.4,1.045,1.733,50.2,37.4,62.6,0.0,149.5,2.88,0.6801,0.5472,0.374,3.0,15.0,40.0,1.012,0.901,4.0,1.201,2.558,-1.774,0.0394,0.2107,-0.1802,0.005
C|N3|5m->15m|level|XRPUSD,1073,XRPUSD,C,3,5,15,level,mtf,C|N3|5m->15m|level,train,1063.0,1,0.3644,0.1044,-1.0905,-1.0,0.2032,0.0689,0.0001,0.2722,-0.1678,112.0,-180.1,0.794,1.165,188.0,0.9484,2.608,50.9,36.8,63.2,0.0,150.0,3.05,0.6803,0.5312,0.3672,3.0,15.0,40.0,0.981,0.995,4.0,1.145,2.444,-3.011,0.0232,0.1883,-0.2804,-0.067
C|N3|15m->5m|oneshot|BTCUSD,432,BTCUSD,C,3,15,5,oneshot,mtf,C|N3|15m->5m|oneshot,train,412.8,1,0.3634,0.0903,-1.112,-1.0,0.1836,0.0622,0.0011,0.2469,-0.1566,39.0,-67.7,0.803,1.142,101.4,0.7918,2.735,54.2,36.3,63.7,0.0,375.5,1.23,0.6921,0.5185,0.3634,3.0,45.0,90.0,1.034,0.378,4.0,1.093,1.28,-2.074,-0.0417,0.2292,-0.2946,-0.0057
C|N3|15m->5m|oneshot|ETHUSD,525,ETHUSD,C,3,15,5,oneshot,mtf,C|N3|15m->5m|oneshot,train,468.3,1,0.3619,0.0857,-1.0794,-1.0,0.1089,0.0369,-0.00013,0.1457,-0.06,45.0,-31.5,0.918,1.134,47.6,1.3053,1.7,52.0,36.2,63.8,0.0,338.0,1.49,0.6857,0.5486,0.3619,3.0,45.0,90.0,0.968,0.395,4.0,1.189,1.203,-0.837,-0.0457,0.2229,-0.1913,0.0714
C|N3|15m->5m|oneshot|SOLUSD,507,SOLUSD,C,3,15,5,oneshot,mtf,C|N3|15m->5m|oneshot,train,479.3,1,0.3511,0.0533,-1.0685,-1.0,0.0842,0.0285,0.00122,0.114,-0.0607,27.0,-30.8,0.916,1.082,63.8,1.6054,2.14,52.5,35.1,64.9,0.0,380.0,1.44,0.6824,0.5325,0.3511,3.0,45.0,90.0,1.138,0.363,4.0,1.185,0.819,-0.872,-0.0651,0.1777,-0.1906,0.0789
C|N3|15m->5m|oneshot|XRPUSD,507,XRPUSD,C,3,15,5,oneshot,mtf,C|N3|15m->5m|oneshot,train,500.4,1,0.3235,-0.0296,-1.0721,-1.0,0.095,0.0322,0.00111,0.1283,-0.1579,-15.0,-80.0,0.793,0.956,90.7,1.4705,,47.9,32.3,67.7,0.0,365.0,1.44,0.6824,0.5069,0.3235,3.0,45.0,90.0,1.007,0.394,4.0,1.017,-0.563,-2.971,-0.1302,0.071,-0.2641,-0.0526
C|N3|15m->5m|level|BTCUSD,364,BTCUSD,C,3,15,5,level,mtf,C|N3|15m->5m|level,train,364.0,1,0.3571,0.0714,-1.0931,-1.0,0.1512,0.0512,0.00091,0.2033,-0.1319,26.0,-48.0,0.829,1.111,58.6,1.0065,2.847,51.1,35.7,64.3,0.0,450.5,1.03,0.6621,0.5055,0.3544,3.0,45.0,105.0,0.94,0.771,4.0,1.027,1.004,-1.867,-0.0687,0.2115,-0.2682,0.0041
C|N3|15m->5m|level|ETHUSD,432,ETHUSD,C,3,15,5,level,mtf,C|N3|15m->5m|level,train,408.3,1,0.3495,0.0486,-1.0643,-1.0,0.0952,0.0323,0.00033,0.1278,-0.0792,21.0,-34.2,0.892,1.075,50.5,1.5814,2.628,51.4,35.0,65.0,0.0,476.0,1.23,0.6921,0.5301,0.3472,3.0,45.0,105.0,0.891,0.761,3.0,1.125,0.634,-1.017,-0.0972,0.1946,-0.2169,0.0768
C|N3|15m->5m|level|SOLUSD,467,SOLUSD,C,3,15,5,level,mtf,C|N3|15m->5m|level,train,411.6,1,0.3426,0.0278,-1.0598,-1.0,0.0738,0.025,0.00129,0.1001,-0.0722,13.0,-33.7,0.9,1.042,60.0,1.7963,3.595,54.2,34.3,65.7,0.0,442.0,1.33,0.666,0.5332,0.3426,3.0,45.0,105.0,0.952,0.572,4.0,1.192,0.375,-0.969,-0.1071,0.1692,-0.2028,0.0732
C|N3|15m->5m|level|XRPUSD,448,XRPUSD,C,3,15,5,level,mtf,C|N3|15m->5m|level,train,423.3,1,0.3594,0.0781,-1.0537,-1.0,0.086,0.0292,0.00169,0.1169,-0.0387,35.0,-17.4,0.946,1.122,35.0,1.7029,1.496,51.1,35.9,64.1,0.0,449.5,1.27,0.6763,0.5179,0.3594,3.0,45.0,105.0,0.967,0.706,4.0,1.083,1.39,-0.711,-0.029,0.1853,-0.1475,0.0606
C|N5|5m->15m|oneshot|BTCUSD,820,BTCUSD,C,5,5,15,oneshot,mtf,C|N5|5m->15m|oneshot,train,820.0,1,0.3232,-0.0268,-1.1847,-1.0,0.3207,0.1087,0.00074,0.4301,-0.457,-22.0,-374.7,0.541,0.96,379.7,0.5792,,49.5,32.4,67.6,0.1,170.5,2.33,0.6707,0.4878,0.3232,5.0,25.0,55.0,1.306,0.411,6.0,0.971,-0.573,-5.866,-0.1183,0.0611,-0.6238,-0.3172
C|N5|5m->15m|oneshot|ETHUSD,795,ETHUSD,C,5,5,15,oneshot,mtf,C|N5|5m->15m|oneshot,train,795.0,1,0.3484,0.0453,-1.0975,-1.0,0.1661,0.0563,0.00151,0.2239,-0.1786,36.0,-142.0,0.778,1.069,142.8,1.0115,4.945,51.2,34.8,65.2,0.1,177.0,2.25,0.6805,0.5182,0.3484,5.0,25.0,55.0,1.447,0.488,6.0,1.091,0.996,-3.531,-0.0415,0.1321,-0.2737,-0.0818
C|N5|5m->15m|oneshot|SOLUSD,946,SOLUSD,C,5,5,15,oneshot,mtf,C|N5|5m->15m|oneshot,train,946.0,1,0.334,0.0021,-1.0925,-1.0,0.1357,0.046,0.00038,0.1821,-0.18,2.0,-170.3,0.772,1.003,187.3,1.1222,86.137,52.2,33.4,66.6,0.0,176.0,2.69,0.6543,0.4979,0.334,5.0,25.0,55.0,1.437,0.45,6.0,0.996,0.045,-3.652,-0.0899,0.0941,-0.2754,-0.0825
C|N5|5m->15m|oneshot|XRPUSD,904,XRPUSD,C,5,5,15,oneshot,mtf,C|N5|5m->15m|oneshot,train,904.0,1,0.3418,0.0288,-1.0978,-1.0,0.1561,0.0529,-0.00076,0.2082,-0.1794,26.0,-162.2,0.775,1.044,178.3,1.0,7.239,48.7,34.3,65.7,0.1,167.0,2.57,0.656,0.4945,0.3429,5.0,25.0,50.0,1.438,0.482,6.0,0.993,0.646,-3.81,-0.0575,0.1184,-0.269,-0.0882
C|N5|5m->15m|level|BTCUSD,627,BTCUSD,C,5,5,15,level,mtf,C|N5|5m->15m|level,train,627.0,1,0.3174,-0.0431,-1.149,-1.0,0.3293,0.1116,0.0025,0.4435,-0.4865,-27.0,-305.1,0.524,0.937,317.5,0.6485,,48.2,31.9,68.1,0.2,205.0,1.78,0.6635,0.4801,0.3174,5.0,25.0,55.0,1.089,0.982,6.0,0.953,-0.778,-4.337,-0.1531,0.0671,-0.7199,-0.2928
C|N5|5m->15m|level|ETHUSD,619,ETHUSD,C,5,5,15,level,mtf,C|N5|5m->15m|level,train,549.2,1,0.3732,0.1195,-1.0755,-1.0,0.1275,0.0432,0.00186,0.1726,-0.053,74.0,-32.8,0.928,1.191,54.8,1.2454,1.443,51.1,37.3,62.7,0.0,248.0,1.76,0.7221,0.5412,0.3716,5.0,25.0,55.0,1.194,1.202,6.0,1.159,1.837,-0.8,-0.0016,0.2359,-0.1798,0.0657
C|N5|5m->15m|level|SOLUSD,745,SOLUSD,C,5,5,15,level,mtf,C|N5|5m->15m|level,train,659.6,1,0.3557,0.0711,-1.0691,-1.0,0.1198,0.0406,0.00129,0.1617,-0.0906,53.0,-67.5,0.879,1.111,91.0,1.3631,2.273,52.5,35.7,64.3,0.0,225.0,2.12,0.6738,0.5315,0.357,5.0,25.0,55.0,1.314,1.017,6.0,1.145,1.256,-1.543,-0.0336,0.1719,-0.1989,0.0187
C|N5|5m->15m|level|XRPUSD,743,XRPUSD,C,5,5,15,level,mtf,C|N5|5m->15m|level,train,705.6,1,0.3647,0.0942,-1.07,-1.0,0.1267,0.0429,9e-05,0.1697,-0.0755,70.0,-56.1,0.899,1.148,71.4,1.1963,1.801,47.9,36.5,63.5,0.0,231.0,2.11,0.6783,0.5209,0.3647,5.0,25.0,55.0,1.327,1.01,6.0,1.068,1.86,-1.39,-0.0027,0.1911,-0.1829,0.0239
C|N5|15m->5m|oneshot|BTCUSD,294,BTCUSD,C,5,15,5,oneshot,mtf,C|N5|15m->5m|oneshot,train,283.9,1,0.3265,-0.0204,-1.1216,-1.0,0.1489,0.0505,-0.00045,0.199,-0.2194,-6.0,-64.5,0.731,0.97,75.1,0.9223,,53.1,32.7,67.3,0.0,447.0,0.83,0.6429,0.4966,0.3231,5.0,75.0,150.0,1.337,0.482,6.0,0.989,-0.24,-2.445,-0.1837,0.1429,-0.3871,-0.0444
C|N5|15m->5m|oneshot|ETHUSD,349,ETHUSD,C,5,15,5,oneshot,mtf,C|N5|15m->5m|oneshot,train,338.3,1,0.3524,0.0573,-1.0619,-1.0,0.0854,0.029,0.00047,0.1149,-0.0575,20.0,-20.1,0.92,1.088,36.7,1.6578,2.004,53.0,35.2,64.8,0.0,550.0,1.0,0.6648,0.5272,0.3524,5.0,75.0,135.0,1.233,0.505,6.0,1.16,0.737,-0.746,-0.0974,0.2034,-0.2018,0.0902
C|N5|15m->5m|oneshot|SOLUSD,347,SOLUSD,C,5,15,5,oneshot,mtf,C|N5|15m->5m|oneshot,train,326.1,1,0.3458,0.0375,-1.0547,-1.0,0.0677,0.0229,0.00118,0.0918,-0.0544,13.0,-18.9,0.924,1.057,42.0,1.9823,2.451,54.2,34.6,65.4,0.0,523.0,0.98,0.6542,0.5072,0.3458,5.0,75.0,135.0,1.58,0.493,6.0,1.02,0.434,-0.63,-0.1268,0.2017,-0.2099,0.1117
C|N5|15m->5m|oneshot|XRPUSD,332,XRPUSD,C,5,15,5,oneshot,mtf,C|N5|15m->5m|oneshot,train,310.8,1,0.3645,0.0934,-1.053,-1.0,0.0774,0.0262,0.00243,0.1061,-0.0127,31.0,-4.2,0.982,1.147,26.2,1.7904,1.136,51.5,36.4,63.6,0.0,589.0,0.94,0.7199,0.5452,0.3645,5.0,75.0,135.0,1.374,0.445,6.0,1.161,1.192,-0.159,-0.0512,0.238,-0.1638,0.1443
C|N5|15m->5m|level|BTCUSD,254,BTCUSD,C,5,15,5,level,mtf,C|N5|15m->5m|level,train,230.2,1,0.3504,0.0512,-1.0884,-1.0,0.1182,0.0401,0.0014,0.1596,-0.1085,13.0,-27.6,0.857,1.079,39.0,1.1864,3.119,55.9,35.0,65.0,0.0,582.0,0.72,0.6535,0.4843,0.3465,5.0,75.0,150.0,1.229,0.951,6.0,0.961,0.576,-1.121,-0.1024,0.2283,-0.2805,0.0706
C|N5|15m->5m|level|ETHUSD,294,ETHUSD,C,5,15,5,level,mtf,C|N5|15m->5m|level,train,273.2,1,0.3469,0.0408,-1.0518,-1.0,0.0691,0.0234,0.00029,0.0929,-0.0521,12.0,-15.3,0.927,1.062,37.5,2.0132,2.275,52.7,34.7,65.3,0.0,702.5,0.84,0.6905,0.5408,0.3435,5.0,75.0,165.0,1.178,0.898,6.0,1.133,0.471,-0.585,-0.1224,0.2041,-0.2286,0.1094
C|N5|15m->5m|level|SOLUSD,339,SOLUSD,C,5,15,5,level,mtf,C|N5|15m->5m|level,train,339.0,1,0.3333,0.0,-1.0505,-1.0,0.064,0.0217,0.00125,0.087,-0.087,0.0,-29.5,0.88,1.0,46.8,2.2984,2074267920498414.8,51.3,33.3,66.7,0.0,651.0,0.96,0.6785,0.5251,0.3333,5.0,75.0,135.0,1.304,0.799,6.0,1.067,0.0,-1.158,-0.1416,0.1416,-0.2298,0.0648
C|N5|15m->5m|level|XRPUSD,328,XRPUSD,C,5,15,5,level,mtf,C|N5|15m->5m|level,train,309.2,1,0.3598,0.0793,-1.0474,-1.0,0.0717,0.0243,0.00268,0.0987,-0.0194,26.0,-6.4,0.972,1.124,24.8,2.0333,1.245,51.5,36.0,64.0,0.0,620.0,0.93,0.7043,0.5427,0.3598,5.0,75.0,150.0,1.221,0.763,6.0,1.216,1.026,-0.24,-0.0671,0.2256,-0.1676,0.139
C|N8|5m->15m|oneshot|BTCUSD,499,BTCUSD,C,8,5,15,oneshot,mtf,C|N8|5m->15m|oneshot,train,480.2,1,0.3367,0.016,-1.138,-1.0,0.2064,0.07,-3e-05,0.2763,-0.2603,8.0,-129.9,0.693,1.024,138.7,0.7426,17.237,50.1,33.9,66.1,0.0,294.0,1.42,0.7114,0.521,0.3367,8.0,40.0,80.0,1.877,0.493,10.0,1.067,0.306,-4.58,-0.0803,0.1124,-0.3683,-0.153
C|N8|5m->15m|oneshot|ETHUSD,590,ETHUSD,C,8,5,15,oneshot,mtf,C|N8|5m->15m|oneshot,train,562.2,1,0.3475,0.0424,-1.0866,-1.0,0.1248,0.0423,0.00032,0.1674,-0.1251,25.0,-73.8,0.836,1.065,96.8,1.215,3.952,51.5,34.7,65.3,0.0,241.5,1.68,0.6644,0.5017,0.3475,8.0,40.0,85.0,1.877,0.527,9.0,1.021,0.674,-2.001,-0.0797,0.1644,-0.243,-0.0016
C|N8|5m->15m|oneshot|SOLUSD,646,SOLUSD,C,8,5,15,oneshot,mtf,C|N8|5m->15m|oneshot,train,594.7,1,0.3359,0.0077,-1.0789,-1.0,0.1034,0.035,0.00068,0.1391,-0.1314,5.0,-84.9,0.827,1.012,121.2,1.4301,17.973,53.7,33.6,66.4,0.0,274.5,1.83,0.6594,0.5124,0.3359,8.0,40.0,75.0,1.869,0.484,10.0,1.036,0.129,-2.036,-0.1037,0.1238,-0.247,-0.0082
C|N8|5m->15m|oneshot|XRPUSD,602,XRPUSD,C,8,5,15,oneshot,mtf,C|N8|5m->15m|oneshot,train,602.0,1,0.3488,0.0465,-1.0748,-1.0,0.1179,0.04,0.00143,0.1593,-0.1128,28.0,-67.9,0.849,1.071,73.6,1.2973,3.425,48.2,34.9,65.1,0.0,256.5,1.71,0.6977,0.5365,0.3488,8.0,40.0,80.0,1.837,0.463,9.0,1.143,0.895,-2.133,-0.0581,0.1412,-0.2183,-0.0118
C|N8|5m->15m|level|BTCUSD,412,BTCUSD,C,8,5,15,level,mtf,C|N8|5m->15m|level,train,370.0,1,0.335,0.0049,-1.1029,-1.0,0.2126,0.0721,-0.00232,0.2823,-0.2775,2.0,-114.3,0.681,1.007,123.5,0.8883,58.157,50.7,33.5,66.5,0.0,371.5,1.17,0.6845,0.5,0.3325,8.0,40.0,82.5,1.452,1.15,10.0,0.995,0.065,-2.97,-0.1335,0.1359,-0.459,-0.1102
C|N8|5m->15m|level|ETHUSD,484,ETHUSD,C,8,5,15,level,mtf,C|N8|5m->15m|level,train,454.6,1,0.3306,-0.0083,-1.0713,-1.0,0.1037,0.0352,0.00017,0.1391,-0.1473,-4.0,-71.3,0.807,0.988,87.0,1.5373,,50.6,33.1,66.9,0.0,368.0,1.38,0.6777,0.5083,0.3285,8.0,40.0,90.0,1.305,1.358,9.0,1.036,-0.112,-2.056,-0.1446,0.1343,-0.2876,-0.0104
C|N8|5m->15m|level|SOLUSD,566,SOLUSD,C,8,5,15,level,mtf,C|N8|5m->15m|level,train,508.6,1,0.3428,0.0283,-1.0648,-1.0,0.0894,0.0303,0.00073,0.1204,-0.0921,16.0,-52.2,0.875,1.043,75.4,1.6663,4.259,51.9,34.3,65.7,0.0,376.5,1.61,0.6714,0.523,0.3428,8.0,40.0,85.0,1.515,1.045,10.0,1.133,0.452,-1.404,-0.083,0.1449,-0.216,0.0331
C|N8|5m->15m|level|XRPUSD,559,XRPUSD,C,8,5,15,level,mtf,C|N8|5m->15m|level,train,543.6,1,0.3363,0.0089,-1.0621,-1.0,0.1027,0.0348,0.00197,0.1395,-0.1305,5.0,-73.0,0.827,1.013,77.7,1.412,15.595,49.9,33.6,66.4,0.0,330.0,1.59,0.6494,0.4723,0.3363,8.0,40.0,85.0,1.558,1.048,9.0,0.889,0.178,-2.508,-0.0877,0.1055,-0.2286,-0.0284
C|N8|15m->5m|oneshot|BTCUSD,162,BTCUSD,C,8,15,5,oneshot,mtf,C|N8|15m->5m|oneshot,train,149.9,1,0.4259,0.2778,-1.0494,-1.0,0.115,0.039,0.00249,0.1564,0.1213,45.0,19.7,1.182,1.484,21.0,1.2446,0.563,50.6,42.6,57.4,0.0,1002.5,0.46,0.7407,0.5556,0.4136,8.0,120.0,225.0,2.382,0.552,10.0,1.44,2.349,0.975,0.0741,0.5005,-0.1067,0.3539
C|N8|15m->5m|oneshot|ETHUSD,256,ETHUSD,C,8,15,5,oneshot,mtf,C|N8|15m->5m|oneshot,train,244.4,1,0.3438,0.0312,-1.0593,-1.0,0.069,0.0234,-0.00063,0.0918,-0.0606,8.0,-15.5,0.916,1.048,41.1,1.9628,2.938,55.9,34.4,65.6,0.0,669.0,0.73,0.6875,0.5391,0.3398,8.0,120.0,225.0,1.541,0.476,9.0,1.108,0.295,-0.572,-0.1565,0.2422,-0.2622,0.1479
C|N8|15m->5m|oneshot|SOLUSD,232,SOLUSD,C,8,15,5,oneshot,mtf,C|N8|15m->5m|oneshot,train,227.4,1,0.3578,0.0733,-1.0426,-1.0,0.0545,0.0185,0.00094,0.0739,-0.0006,17.0,-0.1,0.999,1.114,30.8,2.5471,1.009,47.4,35.8,64.2,0.0,750.5,0.66,0.7155,0.5345,0.3534,8.0,120.0,195.0,2.114,0.583,10.0,1.174,0.754,-0.007,-0.1078,0.2546,-0.1842,0.1896
C|N8|15m->5m|oneshot|XRPUSD,236,XRPUSD,C,8,15,5,oneshot,mtf,C|N8|15m->5m|oneshot,train,224.6,1,0.3898,0.1695,-1.0466,-1.0,0.0647,0.0219,0.00583,0.0925,0.077,40.0,18.2,1.115,1.278,16.1,2.1091,0.546,52.5,39.0,61.0,0.0,817.0,0.67,0.7034,0.5381,0.3898,8.0,120.0,180.0,1.526,0.466,9.0,1.196,1.814,0.827,-0.0085,0.3475,-0.0977,0.2583
C|N8|15m->5m|level|BTCUSD,183,BTCUSD,C,8,15,5,level,mtf,C|N8|15m->5m|level,train,176.9,1,0.4426,0.3279,-1.0283,-1.0,0.095,0.0322,-0.00039,0.1268,0.201,60.0,36.8,1.322,1.588,11.1,1.6435,0.387,53.0,44.3,55.7,0.0,1362.0,0.52,0.7213,0.5792,0.4372,8.0,120.0,255.0,1.567,1.443,10.0,1.54,3.251,1.98,0.1311,0.5246,0.0087,0.396
C|N8|15m->5m|level|ETHUSD,237,ETHUSD,C,8,15,5,level,mtf,C|N8|15m->5m|level,train,207.7,1,0.3544,0.0633,-1.0465,-1.0,0.0598,0.0203,-0.00066,0.0795,-0.0162,15.0,-3.8,0.977,1.098,22.8,2.3273,1.256,52.3,35.4,64.6,0.0,763.0,0.68,0.6878,0.5485,0.3502,8.0,120.0,225.0,1.15,0.965,9.0,1.129,0.593,-0.143,-0.1266,0.2658,-0.2226,0.1994
C|N8|15m->5m|level|SOLUSD,272,SOLUSD,C,8,15,5,level,mtf,C|N8|15m->5m|level,train,262.7,1,0.3235,-0.0294,-1.0423,-1.0,0.05,0.017,0.00165,0.0686,-0.0981,-8.0,-26.7,0.864,0.957,47.1,2.768,,51.1,32.4,67.6,0.0,819.5,0.77,0.6765,0.4853,0.3235,8.0,120.0,195.0,1.895,0.86,10.0,0.943,-0.335,-1.108,-0.1949,0.136,-0.2665,0.0697
C|N8|15m->5m|level|XRPUSD,227,XRPUSD,C,8,15,5,level,mtf,C|N8|15m->5m|level,train,206.5,1,0.3392,0.0176,-1.0463,-1.0,0.0603,0.0204,0.00165,0.0824,-0.0647,4.0,-14.7,0.91,1.027,35.0,2.4937,4.674,50.7,33.9,66.1,0.0,851.0,0.65,0.696,0.511,0.3392,8.0,120.0,180.0,1.406,0.742,9.0,1.055,0.176,-0.658,-0.1545,0.2159,-0.2393,0.1245
D|N2|5m->15m|oneshot|BTCUSD,1372,BTCUSD,D,2,5,15,oneshot,mtf,D|N2|5m->15m|oneshot,train,1305.2,1,0.3061,-0.062,-1.2755,-1.0,0.4549,0.1542,6e-05,0.6091,-0.6711,-85.0,-920.7,0.404,0.91,926.3,0.3808,,51.1,31.3,68.7,0.1,91.0,3.91,0.6392,0.4708,0.3127,2.0,10.0,25.0,0.75,0.538,3.0,0.917,-1.555,-12.06,-0.1364,0.0124,-0.7754,-0.5664
D|N2|5m->15m|oneshot|ETHUSD,1430,ETHUSD,D,2,5,15,oneshot,mtf,D|N2|5m->15m|oneshot,train,1430.0,1,0.3406,0.0301,-1.1598,-1.0,0.2654,0.09,0.00022,0.3556,-0.3256,43.0,-465.6,0.638,1.046,473.8,0.631,11.827,50.7,34.3,65.7,0.1,84.0,4.05,0.6776,0.5217,0.3434,2.0,10.0,25.0,0.629,0.446,3.0,1.075,0.823,-8.118,-0.0392,0.1035,-0.406,-0.2478
